source_id,rq_id,design,appraisal_tool,domain_judgments,overall_judgment,youth_directness,architecture_directness,outcome_compatibility,time_horizon_compatibility,correction_state,overlap_group,reviewer_1,reviewer_2,adjudication,human_confirmation,notes
"SRC-PMID-29163016","RQ-D","REVIEW","SANRA_NARRATIVE_REVIEW","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=SANRA_NARRATIVE_REVIEW;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE","SOME_CONCERNS","PARTIAL","INDIRECT","COMPATIBLE","PARTIAL","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED","NONE_IDENTIFIED","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=English restriction; low youth middle-distance directness; review does not make arbitrary units interchangeable; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-29712629","RQ-D","METHOD_GUIDANCE","CONSENSUS_GUIDANCE_FRAMEWORK","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=CONSENSUS_GUIDANCE_FRAMEWORK;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE","SOME_CONCERNS","NOT_APPLICABLE","INDIRECT","NOT_APPLICABLE","NOT_APPLICABLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND","OV-MEASUREMENT","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Methods guidance rather than an athlete intervention; no youth middle-distance validation no cross-device equivalence and no readiness recovery safety or prescription authority; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-30131714","RQ-C","SYSTEMATIC_REVIEW_OR_META_ANALYSIS","AMSTAR_2","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=AMSTAR_2;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE","SOME_CONCERNS","DIRECT","INDIRECT","COMPATIBLE","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17","OV-CONCURRENT | FRV2-OVERLAP-YOUTH-CONCURRENT-PRIMARY","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Concurrent training not universally harmful, but no exact sequence, separation, safety, or Formation rule; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-30160557","RQ-D","PRIMARY_OR_OFFICIAL_SOURCE","DESIGN_MATCH_PENDING_METADATA_NORMALIZATION","full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_METADATA_NORMALIZATION;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED","NOT_ASSESSABLE","DIRECT","INDIRECT","COMPATIBLE","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED","NONE_IDENTIFIED","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Sex-specific results and maturity absent; 800/1500 composition not reported; timing is part of method identity; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-31024338","RQ-A","CASE_OR_SINGLE_CASE","ROBINT_PLUS_SCRIBE_PENDING_SCED_CONFIRMATION","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=ROBINT_PLUS_SCRIBE_PENDING_SCED_CONFIRMATION;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED","NOT_ASSESSABLE","PARTIAL","INDIRECT","COMPATIBLE","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND","OV-PERIODIZATION","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Verifies 7-11-day block practice, not a recurring 9.5-day frame, causal benefit, youth transfer, or safety; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-31802956","RQ-A","SYSTEMATIC_REVIEW_OR_META_ANALYSIS","AMSTAR_2","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=AMSTAR_2;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE","SOME_CONCERNS","INDIRECT","INDIRECT","COMPATIBLE","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED","OV-PERIODIZATION | FRV2-OVERLAP-ENDURANCE-PERIODIZATION-REVIEWS","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=No seven-day versus nonweekly or 9.5-day comparison; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-31820260","RQ-B","SYSTEMATIC_REVIEW_OR_META_ANALYSIS","AMSTAR_2","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=AMSTAR_2;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE","SOME_CONCERNS","PARTIAL","INDIRECT","PARTIAL","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED","NONE_IDENTIFIED | NOT_VERIFIED","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=External load alone cannot predict readiness, recovery, or a 72-h spacing rule; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-32407361","RQ-C","PRIMARY_OR_OFFICIAL_SOURCE","DESIGN_MATCH_PENDING_METADATA_NORMALIZATION","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_METADATA_NORMALIZATION;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED","NOT_ASSESSABLE","INDIRECT","INDIRECT","PARTIAL","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17","OV-CONCURRENT | FRV2-OVERLAP-ADULT-CONCURRENT-PRIMARY","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Conflicts with a simple strength-first rule and cannot set youth or 9.5-day mechanics; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-32502973","RQ-D","PRIMARY_OR_OFFICIAL_SOURCE","DESIGN_MATCH_PENDING_METADATA_NORMALIZATION","full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_METADATA_NORMALIZATION;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED","NOT_ASSESSABLE","INDIRECT","INDIRECT","COMPATIBLE","PARTIAL","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED","NONE_IDENTIFIED","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=No zones actions readiness injury-risk meaning or plan clearance; raw compatible numerator and denominator must accompany any requested ratio; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-32991706","RQ-D","PRIMARY_OR_OFFICIAL_SOURCE","DESIGN_MATCH_PENDING_METADATA_NORMALIZATION","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_METADATA_NORMALIZATION;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED","NOT_ASSESSABLE","PARTIAL","INDIRECT","PARTIAL","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND","NONE_IDENTIFIED","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Team-sport indirectness and weak or incomplete measurement-property evidence; does not validate one fatigue score readiness inference safety decision or 9.5-day rule; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-33122252","RQ-G","CONSENSUS_STATEMENT","CONSENSUS_GUIDANCE_FRAMEWORK","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=CONSENSUS_GUIDANCE_FRAMEWORK;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE","SOME_CONCERNS","DIRECT","INDIRECT","COMPATIBLE","PARTIAL","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND","OV-YOUTH-CONSENSUS | NOT_ASSESSED","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Consensus and abstract/accessed sections only; no 9.5-day safety validation or automated medical inference; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-33751469","RQ-C","SYSTEMATIC_REVIEW_OR_META_ANALYSIS","AMSTAR_2","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=AMSTAR_2;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE","SOME_CONCERNS","INDIRECT","INDIRECT","PARTIAL","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17","OV-CONCURRENT | FRV2-OVERLAP-ADULT-CONCURRENT-META","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Cannot determine endurance-first versus strength-first, adolescent separation, safety, or 9.5-day schedule; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-34021488","RQ-A","REVIEW","SANRA_NARRATIVE_REVIEW","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=SANRA_NARRATIVE_REVIEW;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE","SOME_CONCERNS","PARTIAL","INDIRECT","PARTIAL","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND","NONE_IDENTIFIED","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Supports event stratification only; not direct adolescent 9.5-day efficacy, safety, or automatic clearance evidence; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-34052983","RQ-D","OBSERVATIONAL_PRIMARY","JBI_COHORT","full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=JBI_COHORT;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED","NOT_ASSESSABLE","PARTIAL","INDIRECT","PARTIAL","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED","NONE_IDENTIFIED | DUTCH_RUNNER_COHORTS_SECONDARY","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Adult runners; no universal threshold risk meaning or plan action; injury association cannot be promoted into product semantics; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-34062089","RQ-A","PRIMARY_OR_OFFICIAL_SOURCE","DESIGN_MATCH_PENDING_METADATA_NORMALIZATION","full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_METADATA_NORMALIZATION;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED","NOT_ASSESSABLE","PARTIAL","INDIRECT","COMPATIBLE","PARTIAL","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND","NONE_IDENTIFIED","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Supports taper-component direction in a tiny sample, not a 9.5-day taper rule, whole-frame benefit, or safety; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-34250468","RQ-F","OBSERVATIONAL_PRIMARY","JBI_COHORT","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=JBI_COHORT;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE","SOME_CONCERNS","DIRECT","INDIRECT","PARTIAL","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND","NONE_IDENTIFIED","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","NON_INDEPENDENT_INPUT_PENDING_HUMAN_REAPPRAISAL","PENDING_HUMAN","independence_state=NON_INDEPENDENT_EXTRACTION_INPUT; decision_use=INCLUDE; limitations=Retrospective cross-sectional self-report; no maturity measurement; descriptive association only; cannot produce safe load injury prevention causal threshold readiness or safety inference; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-34296839","RQ-B","PRIMARY_OR_OFFICIAL_SOURCE","DESIGN_MATCH_PENDING_METADATA_NORMALIZATION","full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_METADATA_NORMALIZATION;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED","NOT_ASSESSABLE","INDIRECT","INDIRECT","PARTIAL","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED","NONE_IDENTIFIED | NOT_VERIFIED","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Indirect other-sport evidence and no universal interval inference; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-34749417","RQ-A","PRIMARY_OR_OFFICIAL_SOURCE","DESIGN_MATCH_PENDING_METADATA_NORMALIZATION","full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_METADATA_NORMALIZATION;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED","NOT_ASSESSABLE","PARTIAL","INDIRECT","PARTIAL","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED","OV-TID | FRV2-OVERLAP-RUNNER-PERIODIZATION-REVIEWS","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Cannot select a 9.5-day duration or collapse unlike intensity measures; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-34767655","RQ-C","RANDOMIZED_OR_COMPARATIVE_PRIMARY","DESIGN_MATCH_PENDING_FULL_TEXT","full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_FULL_TEXT;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED","NOT_ASSESSABLE","PARTIAL","INDIRECT","COMPATIBLE","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17","NONE_IDENTIFIED | FRV2-OVERLAP-RUNNER-STRENGTH-REVIEWS","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=No youth, ordering, safety, or 9.5-day inference; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-35299664","RQ-A","PRIMARY_OR_OFFICIAL_SOURCE","DESIGN_MATCH_PENDING_METADATA_NORMALIZATION","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_METADATA_NORMALIZATION;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED","NOT_ASSESSABLE","INDIRECT","INDIRECT","PARTIAL","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND","OV-PERIODIZATION","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Counters universal block superiority and cannot establish 9.5-day running mechanics, efficacy, or safety; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-35418513","RQ-A","METHODS_PAPER","METHODS_VALIDITY_AND_TRANSPARENCY","full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=METHODS_VALIDITY_AND_TRANSPARENCY;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED","NOT_ASSESSABLE","NOT_APPLICABLE","INDIRECT","NOT_APPLICABLE","NOT_APPLICABLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED","OV-TID | FRV2-OVERLAP-RUNNER-PERIODIZATION-REVIEWS","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=No exact 9-, 9.5-, or 10-day comparison; no adolescent-specific conclusion; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-35721873","RQ-B","PRIMARY_OR_OFFICIAL_SOURCE","DESIGN_MATCH_PENDING_METADATA_NORMALIZATION","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_METADATA_NORMALIZATION;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED","NOT_ASSESSABLE","PARTIAL","INDIRECT","PARTIAL","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED","NONE_IDENTIFIED | NOT_VERIFIED","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Runner-direct but adult; cannot establish complete recovery or injury risk; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-36086887","RQ-B","PRIMARY_OR_OFFICIAL_SOURCE","DESIGN_MATCH_PENDING_METADATA_NORMALIZATION","full_text=ABSTRACT_ONLY;screening=EXCLUDE;tool=DESIGN_MATCH_PENDING_METADATA_NORMALIZATION;numeric_score=NOT_USED;source_identity_or_relevance=HIGH_CONCERN","HIGH_CONCERN","INDIRECT","NOT_APPLICABLE","INCOMPATIBLE","INCOMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND","NONE_IDENTIFIED","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=EXCLUDE; limitations=Canonical screening decision is EXCLUDE; this PMID must contribute no RQ-B recovery, 72-h, or prescription claim; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-36370207","RQ-C","SYSTEMATIC_REVIEW_OR_META_ANALYSIS","AMSTAR_2","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=AMSTAR_2;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE","SOME_CONCERNS","PARTIAL","INDIRECT","PARTIAL","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND","OV-RUNNER-STRENGTH","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Compares component methods only; cannot create a universal sequence, Formation interval, safety claim, or 9.5-day validation; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-37285051","RQ-B","PRIMARY_OR_OFFICIAL_SOURCE","DESIGN_MATCH_PENDING_METADATA_NORMALIZATION","full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_METADATA_NORMALIZATION;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED","NOT_ASSESSABLE","PARTIAL","INDIRECT","PARTIAL","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED","NONE_IDENTIFIED | NOT_VERIFIED","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Title wording cannot be generalized to complete recovery, safety, or clearance; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-37435592","RQ-C","PRIMARY_OR_OFFICIAL_SOURCE","DESIGN_MATCH_PENDING_METADATA_NORMALIZATION","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_METADATA_NORMALIZATION;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED","NOT_ASSESSABLE","DIRECT","INDIRECT","COMPATIBLE","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND","NONE_IDENTIFIED","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Supports component outcomes only; no recovery clearance, adjacent-day safety, or whole-Formation inference; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-37752011","RQ-G","CONSENSUS_STATEMENT","CONSENSUS_GUIDANCE_FRAMEWORK","full_text=RETRACTED_OR_CORRECTED;screening=INCLUDE;tool=CONSENSUS_GUIDANCE_FRAMEWORK;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE","SOME_CONCERNS","PARTIAL","INDIRECT","COMPATIBLE","PARTIAL","CORRECTION_LINKED_AND_RECORDED | CORRECTED_2024-02-07;PMID_38325885;DOI_10.1136/bjsports-2023-106994corr1;APPLIED","OV-YOUTH-CONSENSUS | REDS_CONSENSUS","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Not youth-runner-specific; no consumer classifier, diagnosis, safety, readiness or 9.5-day prescription claim; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-37776346","RQ-B","PRIMARY_OR_OFFICIAL_SOURCE","DESIGN_MATCH_PENDING_METADATA_NORMALIZATION","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=DESIGN_MATCH_PENDING_METADATA_NORMALIZATION;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED","NOT_ASSESSABLE","INDIRECT","INDIRECT","COMPATIBLE","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED","NONE_IDENTIFIED | NOT_VERIFIED","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Protocol-specific adult evidence; never a universal 72-h or youth-runner rule; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
"SRC-PMID-38627351","RQ-C","SYSTEMATIC_REVIEW_OR_META_ANALYSIS","AMSTAR_2","full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=AMSTAR_2;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE","SOME_CONCERNS","PARTIAL","INDIRECT","COMPATIBLE","COMPATIBLE","NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17","OV-RUNNER-STRENGTH | FRV2-OVERLAP-RUNNER-STRENGTH-REVIEWS","NOT_APPLICABLE","AI_APPRAISAL_LANE_2","PENDING_INDEPENDENT_APPRAISAL","PENDING_HUMAN","independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Moderate component directness but low adolescent and scheduling directness; no safety or Formation rule; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false"
