source_id,rq_id,design,appraisal_tool,domain_judgments,overall_judgment,youth_directness,architecture_directness,outcome_compatibility,time_horizon_compatibility,correction_state,overlap_group,reviewer_1,reviewer_2,adjudication,human_confirmation,notes
FRV2-E-004,RQ-E,SPORTS_MEASUREMENT_REVIEW,NOT_VERIFIED,LANE_1[FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE] | LANE_2[full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=SANRA_NARRATIVE_REVIEW;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED],NOT_ASSESSABLE,INDIRECT,INDIRECT,NOT_VERIFIED,PARTIAL,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,MEASUREMENT_RELIABILITY_METHODS,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. Validity reliability and sensitivity are separate; a reliable proxy cannot support a claim if it does not represent the target construct.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=ABSTRACT_ONLY; sport population and test specificity are high; laboratory sensitivity does not guarantee competition validity; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-E-006,RQ-E,APPLIED_STATISTICAL_FRAMEWORK,NOT_VERIFIED,LANE_1[QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=SOME_CONCERNS;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=METHODS_VALIDITY_AND_TRANSPARENCY;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],SOME_CONCERNS,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,INDIVIDUAL_RESPONSE_METHODS,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Combines typical error confidence intervals and SWC; error exceedance and worthwhile magnitude remain distinct and noncausal.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=SWC is decision-context dependent; threshold classification does not establish causality safety or a repeatable person-by-intervention effect; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-E-007,RQ-E,METHODOLOGICAL_REVIEW,NOT_VERIFIED,LANE_1[FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE] | LANE_2[full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=METHODS_VALIDITY_AND_TRANSPARENCY;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED],NOT_ASSESSABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,INDIVIDUAL_RESPONSE_METHODS,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. Measurement error and within-subject efficacy variation confound responder labels; stable personal response requires replicated interventions or contrasts.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=ABSTRACT_ONLY; control alone may not identify within-person efficacy variation; time trend concurrent training carryover and other confounds require design handling; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-E-008,RQ-E,SYSTEMATIC_REVIEW,AMSTAR_2,LANE_1[PROTOCOL=NOT_VERIFIED;SEARCH=SOURCE_REPORTED;DUPLICATE_PROCESSES=NOT_VERIFIED;RISK_OF_BIAS_APPRAISAL=SOURCE_SPECIFIC;SYNTHESIS=SOME_CONCERNS;OVERLAP=RECORDED_SEPARATELY] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=AMSTAR_2;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],SOME_CONCERNS,INDIRECT,INDIRECT,NOT_VERIFIED,PARTIAL,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,INDIVIDUAL_RESPONSE_REVIEW_OVERLAP,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Response rates inflate when classification ignores error and SWC or MCID; heterogeneous reviewed outcomes prevent universal thresholds.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Review heterogeneity and overlap limit transfer; classifications remain sensitive to method and do not establish stable personal response safety or freshness; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-E-009,RQ-E,STATISTICAL_METHODS_CRITIQUE,NOT_VERIFIED,LANE_1[QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=SOME_CONCERNS;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=METHODS_VALIDITY_AND_TRANSPARENCY;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],SOME_CONCERNS,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,INDIVIDUAL_RESPONSE_METHODS,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Methodological opposition to naive personalization; observed between-person spread does not prove repeatable personal treatment response.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Clinical rather than sport-specific; period trend autocorrelation confounding and carryover remain design threats; accumulated observations alone are noncausal; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-E-010,RQ-E,STATISTICAL_CRITIQUE,NOT_VERIFIED,LANE_1[QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=SOME_CONCERNS;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=METHODS_VALIDITY_AND_TRANSPARENCY;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],SOME_CONCERNS,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,MBI_CRITIQUE_FAMILY,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. MBI reduced-sample claims are not justified; use transparent intervals or a fully specified Bayesian model while separately justifying important effects.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Critique is specific to MBI; it does not reject defining an important effect but blocks reduced-sample shortcuts and universal n claims; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-E-011,RQ-E,STATISTICAL_SIMULATION_CRITIQUE,NOT_VERIFIED,LANE_1[FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE] | LANE_2[full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=METHODS_VALIDITY_AND_TRANSPARENCY;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED],NOT_ASSESSABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,MBI_CRITIQUE_FAMILY,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. MBI can inflate type-I error at small samples; a likely-worthwhile label cannot substitute for a valid uncertainty model.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=ABSTRACT_ONLY; simulation addresses MBI rather than direct athlete-monitoring thresholds freshness trend or carryover; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-E-013,RQ-E,GOVERNMENT_METHODS_GUIDE,NOT_VERIFIED,LANE_1[QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=LOW_CONCERN;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=METHODS_VALIDITY_AND_TRANSPARENCY;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],SOME_CONCERNS,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND_ON_OFFICIAL_RECORD_AS_OF_2026-07-17,N_OF_1_METHODS_FAMILY,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 LOW_CONCERN judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Period length and washout are intervention-specific; training carryover may be the intended adaptation and cannot be replaced by a universal period rule.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Clinical transfer is indirect; training carryover may be intended; period length is hypothesis-specific and accumulated data alone do not remove trend confounding or carryover; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-E-014,RQ-E,REPORTING_GUIDELINE,NOT_VERIFIED,LANE_1[AUTHORITY=IDENTIFIED;METHODS_TRANSPARENCY=LOW_CONCERN;STAKEHOLDER_RANGE=SOURCE_SPECIFIC;EVIDENCE_LINK=SOURCE_SPECIFIC;CONFLICT_DISCLOSURE=RECORDED_SEPARATELY] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=CONSENSUS_GUIDANCE_FRAMEWORK;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],SOME_CONCERNS,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,N_OF_1_REPORTING_GUIDELINES,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 LOW_CONCERN judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Requires phase outcome fidelity analysis and deviation reporting; checklist completion is not causal validity or a safety gate.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Behavioral guidance is indirect to athlete monitoring; trend autocorrelation confounds carryover missingness and poor replication remain validity threats; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-E-015,RQ-E,GOVERNMENT_DESIGN_STANDARD,NOT_VERIFIED,LANE_1[AUTHORITY=IDENTIFIED;METHODS_TRANSPARENCY=LOW_CONCERN;STAKEHOLDER_RANGE=SOURCE_SPECIFIC;EVIDENCE_LINK=SOURCE_SPECIFIC;CONFLICT_DISCLOSURE=RECORDED_SEPARATELY] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=CONSENSUS_GUIDANCE_FRAMEWORK;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],SOME_CONCERNS,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND_ON_OFFICIAL_RECORD_AS_OF_2026-07-17,SCED_STANDARDS_FAMILY,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 LOW_CONCERN judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. WWC phase-point rules are design-specific evidence-review standards and must not become a universal athlete baseline n or freshness threshold.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Education evidence-review standards are not athlete baseline or freshness rules; autocorrelation confounding carryover and measurement validity are not solved by phase counts; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-E-016,RQ-E,MONTE_CARLO_METHOD_STUDY,NOT_VERIFIED,LANE_1[QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=SOME_CONCERNS;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=METHODS_VALIDITY_AND_TRANSPARENCY;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],SOME_CONCERNS,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,SCED_BASELINE_METHODS,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Challenges rigid baseline-stability waiting under specified simulations but does not permit ignoring trend or using a universal short baseline.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Method- and simulation-specific; opposition to rigid stability waiting is not permission to ignore trend seasonality confounds autocorrelation or use one point; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-E-017,RQ-E,STATISTICAL_METHOD_DEVELOPMENT,NOT_VERIFIED,LANE_1[QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=SOME_CONCERNS;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=METHODS_VALIDITY_AND_TRANSPARENCY;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],SOME_CONCERNS,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,N_OF_1_SERIAL_METHODS,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Ordinary independent t-tests can misstate repeated-series inference; serial structure must be specified and very few observations remain unsafe for inference.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Model assumptions require checking; trend seasonality confounding carryover and missingness are not eliminated by a serial t-test; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-E-018,RQ-E,SYSTEMATIC_METHODOLOGICAL_REVIEW,NOT_VERIFIED,LANE_1[QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=SOME_CONCERNS;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=METHODS_VALIDITY_AND_TRANSPARENCY;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],SOME_CONCERNS,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,SCED_REVIEW_OVERLAP,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. SCED quality cannot be reduced to point count; measurement replication trend and analysis are separate gates and analytic disagreement remains.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Behavioral-health directness is limited; analytic disagreement and visual-analysis reproducibility remain; autocorrelation confounds carryover and missingness require design-specific handling; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-E-019,RQ-E,METHODS_TUTORIAL_REVIEW,NOT_VERIFIED,LANE_1[QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=SOME_CONCERNS;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=METHODS_VALIDITY_AND_TRANSPARENCY;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],SOME_CONCERNS,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,N_OF_1_RANDOMIZATION_METHODS,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Randomize start or order where feasible and analyze the actual assignment scheme; randomization does not fix poor measurement carryover or missingness.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Healthcare directness is limited; randomization does not fix poor measurement trend carryover missingness or irreversibility; accumulated observations alone are noncausal; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-E-021,RQ-E,NARRATIVE_REVIEW,NOT_VERIFIED,LANE_1[IMPORTANCE=STATED;AIMS=STATED;SEARCH_DESCRIPTION=PARTIAL;REFERENCING=SOURCE_SPECIFIC;SCIENTIFIC_REASONING=SOME_CONCERNS;EFFECT_CERTAINTY=NOT_ESTIMATED] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=SANRA_NARRATIVE_REVIEW;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],SOME_CONCERNS,INDIRECT,INDIRECT,NOT_VERIFIED,NOT_VERIFIED,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,ATHLETE_MONITORING_REVIEW_FAMILY,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. No single definitive fatigue marker exists; mixed markers require individualized contextual interpretation and cannot diagnose or clear training.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Narrative review; mixed sports and measures; autocorrelation time trend concurrent training illness sleep environment and other confounds remain; monitoring accumulation is noncausal; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-E-022,RQ-E,SYSTEMATIC_REVIEW,AMSTAR_2,LANE_1[PROTOCOL=NOT_VERIFIED;SEARCH=SOURCE_REPORTED;DUPLICATE_PROCESSES=NOT_VERIFIED;RISK_OF_BIAS_APPRAISAL=SOURCE_SPECIFIC;SYNTHESIS=SOME_CONCERNS;OVERLAP=RECORDED_SEPARATELY] | LANE_2[full_text=FULL_TEXT_VERIFIED;screening=INCLUDE;tool=AMSTAR_2;numeric_score=NOT_USED;item_level_judgments=UNRESOLVED_CONSERVATIVE],SOME_CONCERNS,INDIRECT,INDIRECT,NOT_VERIFIED,PARTIAL,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,ATHLETE_MONITORING_REVIEW_FAMILY,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Subjective and objective measures often disagree; preserve streams and provenance rather than fusing them into a causal readiness or safety score.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=Systematic-review heterogeneity and possible primary-study overlap; time trend concurrent training competition illness sleep and reporting behavior remain confounds; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
FRV2-E-023,RQ-E,SPORT_SPECIFIC_METHOD_REVIEW,NOT_VERIFIED,LANE_1[FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE] | LANE_2[full_text=ABSTRACT_ONLY;screening=INCLUDE;tool=METHODS_VALIDITY_AND_TRANSPARENCY;numeric_score=NOT_USED;item_level_judgments=NOT_VERIFIED],NOT_ASSESSABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,SPORT_SCED_METHODS,AI_APPRAISAL_LANE_1,AI_APPRAISAL_LANE_2,PENDING_HUMAN_APPRAISAL_ADJUDICATION,PENDING_HUMAN,"LANE_1[Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. Reviews AB reversal multiple-baseline and alternating-treatment designs for elite conditioning; serial dependency and applied design constraints remain.] | LANE_2[independence_state=INDEPENDENT_APPRAISAL_INPUT; decision_use=INCLUDE; limitations=ABSTRACT_ONLY; methodological advocacy rather than validated universal procedure; applied constraints can weaken manipulation replication trend confound and carryover control; product_identity=9_5_DAY_FORMATION_SEPARATE_FROM_SCIENTIFIC_CLAIMS; runtime_authority=false]"
