source_id,rq_id,population,event,age_range,sex,maturity,training_age,competitive_level,season,intervention,comparator,component_dose,component_order,separation_hours,target_interval_hours,actual_interval_hours,outcome_domain,outcome_measure,instrument_protocol,time_horizon,time_points,missingness,adverse_events,effect_estimate,uncertainty,individual_response,limitations,reviewer_1,reviewer_2,adjudication
SRC-PMID-35721873,RQ-B,NOT_VERIFIED,NOT_VERIFIED,Masters; exact range NOT_VERIFIED,10 male; 10 female,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,Six 800-m HIIT repetitions,Pre-session baseline,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,GAIT;FORCE;NEUROMUSCULAR,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
SRC-PMID-36086887,RQ-B,12 highly trained adult male swimmers,NOT_VERIFIED,Adult,Male,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,SCREENING_EXCLUDED_PENDING_HUMAN
SRC-PMID-36370207,RQ-C,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,RUNNING_ECONOMY;PERFORMANCE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
SRC-PMID-37285051,RQ-B,25 healthy adults,NOT_VERIFIED,Adult,NOT_REPORTED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,Cycle ergometer sprint-interval session,Pre-session baseline,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,FORCE;POWER;NEUROMUSCULAR;AUTONOMIC,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,No significant 24/48-h difference in selected measured functions,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
SRC-PMID-37435592,RQ-C,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,Male,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
SRC-PMID-37752011,RQ-G,NOT_VERIFIED,NOT_VERIFIED,ADOLESCENT;ADULT,ALL,ADOLESCENT_CONTEXT_RETAINED,NOT_REPORTED,VARIED_ATHLETES,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
SRC-PMID-37776346,RQ-B,"10 competitive sprinters, long jumpers, and soccer players",NOT_VERIFIED,18-26 years,Mixed,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,CK/DOMS elevated to 72 h; 30-m sprint slower through 72 h only after 20% resistance; CMJ unchanged,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
SRC-PMID-38627351,RQ-C,NOT_VERIFIED,NOT_VERIFIED,17-40 years,651 male; 243 female,MIXED;NOT_STANDARDIZED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,6-40 weeks; 1-4 strength sessions/week,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
SRC-PMID-38662890,RQ-E,four NCAA Division I basketball athletes,five biweekly countermovement-jump test sessions,NOT_VERIFIED,2_FEMALE_2_MALE,NOT_VERIFIED,NOT_VERIFIED,NCAA_DIVISION_I,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACT_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
SRC-PMID-39197945,RQ-G,Elite youth athletes approaching international competition,NOT_VERIFIED,YOUTH;ADOLESCENT,ALL,NONLINEAR_ASYNCHRONOUS_DEVELOPMENT_RETAINED,NOT_REPORTED,ELITE_INTERNATIONAL_PATHWAY,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
SRC-PMID-39888556,RQ-A,NOT_VERIFIED,NOT_VERIFIED,Study means 17.6-41.5 years,296 male; 52 female,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
SRC-PMID-40016936,RQ-C,NOT_VERIFIED,NOT_VERIFIED,Adult,Male,ADULT,NOT_REPORTED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
SRC-PMID-40566441,RQ-E,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACT_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
SRC-PMID-40596578,RQ-C,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
SRC-PMID-41048235,RQ-B,NOT_VERIFIED,NOT_VERIFIED,U19/U23,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,FORCE,IMTP peak force,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
SRC-PMID-41312139,RQ-C,NOT_VERIFIED,NOT_VERIFIED,16.75 +/- 0.68 years,Male,POST_PUBERTAL_STATED;ASSESSMENT_METHOD_NOT_REPORTED,At least 3 years systematic training,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
SRC-PMID-7649149,RQ-C,NOT_VERIFIED,NOT_VERIFIED,Adult,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,NOT_VERIFIED,NOT_REPORTED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACTION_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
SRC-WEB-COCHRANE-HB-CH14,RQ-E,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACT_LANE_1,AI_ROOT_GAP_FILL_NOT_INDEPENDENT,NON_INDEPENDENT_GAP_FILL_PENDING_HUMAN_REEXTRACTION
SRC-WEB-HHS-HIPAA-DEID,RQ-D,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_APPLICABLE,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_EXTRACT_LANE_2,PENDING_HUMAN_FIELD_ADJUDICATION
SRC-WEB-PRISMA-2020,RQ-F,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,NOT_VERIFIED,AI_EXTRACTION_LANE_1,AI_ROOT_GAP_FILL_NOT_INDEPENDENT,NON_INDEPENDENT_GAP_FILL_PENDING_HUMAN_REEXTRACTION
